,players,teams,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
1447,Derek Fisher,UTA,32.0,185.42,95.707912,82.0,10.1,1.8,3.3,2.5,0.016,0.063,0.183,0.51,0.183
1448,Derek Grimm,SAC,23.0,205.74,104.32616,9.0,1.6,0.4,0.0,-18.2,0.0,0.14800000000000002,0.19899999999999998,0.47,0.0
1449,Derek Harper,DAL,35.0,193.04,93.439952,75.0,10.0,1.8,4.3,-7.7,0.016,0.057,0.18100000000000002,0.516,0.252
1450,Derek Harper,LAL,37.0,193.04,93.439952,45.0,6.9,1.5,4.2,-2.6,0.013999999999999999,0.052000000000000005,0.14300000000000002,0.506,0.255
1451,Derek Harper,ORL,36.0,193.04,93.439952,66.0,8.6,1.6,3.5,-0.4,0.015,0.055,0.179,0.491,0.233
1452,Derek Hood,CHH,23.0,203.2,104.32616,2.0,0.0,0.5,0.0,-87.9,0.0,0.5,0.244,0.0,0.0
1453,Derek Strong,LAC,33.0,205.74,108.86208,28.0,4.2,3.9,0.3,-3.4,0.08,0.18,0.14800000000000002,0.44299999999999995,0.023
1454,Derek Strong,ORL,30.5,205.74,108.86208,51.0,7.249999999999999,4.8999999999999995,0.6000000000000001,-1.4000000000000001,0.098,0.20550000000000002,0.1875,0.5022500000000001,0.0505
1455,Deron Williams,BKN,30.0,190.5,93.439952,70.0,15.4,3.033333333333333,6.8,2.3333333333333335,0.012000000000000002,0.09566666666666666,0.22799999999999998,0.5473333333333333,0.334
1456,Deron Williams,CLE,33.0,190.5,90.7184,64.0,11.0,2.3,5.6,-2.8,0.009000000000000001,0.096,0.22399999999999998,0.541,0.35
1457,Deron Williams,DAL,32.0,190.5,90.7184,65.0,14.1,2.9,5.8,0.4,0.01,0.08800000000000001,0.221,0.53,0.295
1458,Deron Williams,NJN,27.5,190.5,94.800728,60.0,20.55,3.65,9.5,-4.45,0.016,0.1015,0.278,0.5465,0.45299999999999996
1459,Deron Williams,UTA,24.0,190.5,93.8028256,77.2,16.779999999999998,3.12,9.1,3.2600000000000002,0.0164,0.08800000000000001,0.22820000000000001,0.5554,0.3982
1460,Derrick Alston,ATL,24.0,210.82,102.0582,2.0,0.0,2.0,0.0,-39.9,0.188,0.2,0.213,0.0,0.0
1461,Derrick Brown,CHA,23.0,203.2,104.32616000000002,61.0,5.699999999999999,2.5,0.65,-6.65,0.07250000000000001,0.11100000000000002,0.16949999999999998,0.538,0.0735
1462,Derrick Brown,NYK,23.0,203.2,99.79024,49.0,3.8,2.0,0.7,-4.3,0.087,0.122,0.153,0.588,0.09300000000000001
1463,Derrick Byars,SAS,28.0,200.66,99.79024,2.0,5.0,5.5,0.5,-7.6,0.11800000000000001,0.156,0.134,0.392,0.04
1464,Derrick Caracter,LAL,23.0,205.74,124.7378,41.0,2.0,1.0,0.2,-8.4,0.109,0.122,0.196,0.532,0.054000000000000006
1465,Derrick Coleman,CHH,33.0,208.28,120.95786666666665,48.333333333333336,12.633333333333333,7.599999999999999,1.8666666666666665,-3.8333333333333335,0.07066666666666667,0.235,0.23866666666666667,0.5019999999999999,0.126
1466,Derrick Coleman,DET,38.0,208.28,122.46983999999999,5.0,1.8,3.0,0.0,-26.8,0.073,0.3,0.16,0.294,0.0
1467,Derrick Coleman,PHI,33.8,208.28000000000003,120.65547199999999,54.4,13.64,8.28,2.08,-1.1,0.0838,0.21139999999999998,0.2138,0.5076,0.10900000000000001
1468,Derrick Dial,ORL,28.0,193.04,83.46092800000001,9.0,2.9,1.4,0.2,8.4,0.06,0.09300000000000001,0.174,0.41200000000000003,0.042
1469,Derrick Dial,SAS,24.5,193.04,83.687724,20.5,3.8,2.25,0.6,10.05,0.11599999999999999,0.148,0.248,0.4405,0.1215
1470,Derrick Dial,TOR,26.0,193.04,83.46092800000001,32.0,3.2,1.8,1.1,4.2,0.048,0.158,0.226,0.387,0.21100000000000002
1471,Derrick Favors,NOP,28.0,205.74,120.20188,44.0,9.2,9.9,1.7,4.9,0.124,0.25,0.139,0.623,0.094
1472,Derrick Favors,UTA,23.0,208.28,117.53072711111109,70.22222222222223,11.588888888888887,7.177777777777779,1.1111111111111112,-0.5444444444444447,0.10933333333333332,0.20522222222222222,0.20511111111111113,0.5562222222222222,0.0721111111111111
1473,Derrick Jones Jr.,MIA,22.0,199.81333333333336,92.23037333333333,43.0,6.266666666666666,3.3333333333333335,0.7333333333333334,-2.9333333333333336,0.06666666666666667,0.10066666666666667,0.13733333333333334,0.5463333333333332,0.057333333333333326
1474,Derrick Jones Jr.,PHX,20.0,200.66,86.18248,32.0,5.3,2.5,0.4,4.4,0.076,0.078,0.11699999999999999,0.604,0.03
1475,Derrick McKey,IND,32.0,207.772,103.1468208,43.6,5.08,3.7199999999999998,1.48,3.9200000000000004,0.0694,0.1408,0.1376,0.49540000000000006,0.11599999999999999
1476,Derrick McKey,PHI,35.0,208.28,109.31567199999999,41.0,2.9,3.1,1.1,0.6,0.073,0.121,0.091,0.46399999999999997,0.09300000000000001
1477,Derrick Rose,CHI,23.428571428571427,190.5,86.18248000000001,58.0,19.2,3.5714285714285707,5.971428571428571,1.7857142857142863,0.027857142857142858,0.08442857142857142,0.2844285714285714,0.5068571428571429,0.3038571428571428
1478,Derrick Rose,DET,31.0,187.96,90.7184,50.0,18.1,2.4,5.6,-3.4,0.021,0.071,0.303,0.555,0.373
1479,Derrick Rose,MIN,29.5,190.5,88.45044,38.0,13.2,2.05,2.9,-2.75,0.027500000000000004,0.0615,0.253,0.532,0.19
1480,Derrick Rose,NYK,28.0,190.5,86.18248,64.0,18.0,3.8,4.4,-3.9,0.034,0.092,0.256,0.53,0.21600000000000003
1481,Derrick Walton Jr.,DET,24.0,182.88,83.91452,26.0,2.0,0.6,1.0,-0.9,0.006999999999999999,0.054000000000000006,0.079,0.617,0.155
1482,Derrick Walton Jr.,MIA,23.0,185.42,83.91452,16.0,1.8,1.0,1.0,-10.5,0.013999999999999999,0.095,0.092,0.525,0.17
1483,Derrick White,SAS,24.0,193.04,86.18248,47.666666666666664,7.766666666666667,2.8000000000000003,2.566666666666667,5.866666666666667,0.025333333333333336,0.11599999999999999,0.166,0.5943333333333334,0.16666666666666666
1484,Derrick Williams,CLE,26.0,203.2,108.86208,50.0,6.1,2.6,0.6,-3.2,0.026000000000000002,0.15,0.177,0.537,0.054000000000000006
1485,Derrick Williams,LAL,27.0,203.2,108.86208,2.0,1.0,0.5,0.0,-18.8,0.0,0.14300000000000002,0.16699999999999998,0.25,0.0
1486,Derrick Williams,MIN,21.5,203.2,109.31567199999999,72.0,10.4,5.1,0.6,-4.3,0.057999999999999996,0.194,0.22349999999999998,0.507,0.045
1487,Derrick Williams,NYK,25.0,203.2,108.86208,80.0,9.3,3.7,0.9,-7.5,0.035,0.191,0.23399999999999999,0.55,0.096
1488,Derrick Williams,SAC,23.5,203.2,108.86208,76.0,8.15,3.4,0.7,-5.85,0.037500000000000006,0.1345,0.1755,0.532,0.053000000000000005
1489,Derrick Zimmerman,NJN,24.0,190.5,88.45044,2.0,2.0,2.0,3.5,-14.7,0.037000000000000005,0.16699999999999998,0.111,0.667,0.467
1490,Desmon Farmer,SAS,27.0,195.58,99.79024,3.0,4.3,2.0,0.7,5.9,0.0,0.133,0.17300000000000001,0.43700000000000006,0.054000000000000006
1491,Desmon Farmer,SEA,25.0,195.58,99.79024,8.0,1.6,0.1,1.1,16.2,0.0,0.03,0.21899999999999997,0.42100000000000004,0.34600000000000003
1492,Desmond Ferguson,POR,26.0,200.66,95.25431999999999,7.0,1.9,0.6,0.1,20.5,0.0,0.133,0.239,0.505,0.071
1493,Desmond Mason,MIL,27.0,195.58,100.697424,75.25,13.900000000000002,4.775,2.175,-1.5,0.04775,0.12450000000000001,0.20700000000000002,0.52475,0.109
1494,Desmond Mason,NOK,28.5,195.58,100.697424,72.5,12.25,4.449999999999999,1.2,-4.75,0.044500000000000005,0.1175,0.212,0.47650000000000003,0.0655
1495,Desmond Mason,OKC,31.0,195.58,100.697424,39.0,7.5,4.0,1.2,-4.0,0.044000000000000004,0.11900000000000001,0.158,0.456,0.065
1496,Desmond Mason,SAC,32.0,195.58,100.697424,5.0,2.6,2.6,0.4,-28.6,0.057999999999999996,0.205,0.127,0.47200000000000003,0.051
1497,Desmond Mason,SEA,23.5,195.58,99.109852,76.5,9.15,3.95,1.1,1.7000000000000002,0.0505,0.131,0.1725,0.508,0.067
1498,Desmond Penigar,ORL,22.0,200.66,111.13004,10.0,3.2,2.4,0.3,7.8,0.077,0.247,0.183,0.5379999999999999,0.053
1499,Detlef Schrempf,POR,37.5,208.28,106.59411999999999,51.5,5.75,3.65,2.15,2.5,0.056999999999999995,0.1765,0.1685,0.5155000000000001,0.187
1500,Detlef Schrempf,SEA,35.0,208.28,106.59411999999999,63.0,15.833333333333334,7.0,4.166666666666667,8.4,0.053,0.17900000000000002,0.20433333333333334,0.5830000000000001,0.19166666666666665
1501,Devean George,DAL,30.0,203.19999999999996,106.59411999999999,52.0,4.500000000000001,2.6666666666666665,0.5333333333333333,-0.033333333333333215,0.04466666666666667,0.12833333333333335,0.1386666666666667,0.46966666666666673,0.04733333333333334
1502,Devean George,GSW,32.0,203.2,106.59411999999999,45.0,5.4,2.5,0.7,0.4,0.03,0.13699999999999998,0.131,0.56,0.057
1503,Devean George,LAL,25.0,203.20000000000002,103.67817142857143,61.285714285714285,5.8999999999999995,3.2142857142857144,0.9285714285714286,1.0714285714285714,0.06,0.14542857142857143,0.1772857142857143,0.4747142857142857,0.07785714285714285
1504,Devin Booker,PHX,21.0,197.61200000000002,94.1656992,66.4,22.660000000000004,3.6799999999999997,4.8,-5.800000000000001,0.014799999999999999,0.0954,0.28480000000000005,0.5652000000000001,0.23400000000000004
1505,Devin Brown,CHI,31.0,195.58,95.25431999999999,50.0,8.0,2.5,1.3,-1.1,0.028999999999999998,0.098,0.196,0.5,0.095
1506,Devin Brown,CLE,29.0,195.58,95.25431999999999,78.0,7.5,3.4,2.2,-0.7,0.040999999999999995,0.134,0.179,0.494,0.166
1507,Devin Brown,DEN,24.0,195.58,106.59411999999999,10.0,3.0,1.8,0.7,-8.4,0.083,0.111,0.212,0.389,0.135
1508,Devin Brown,NOH,30.0,195.58,95.25431999999999,63.0,5.2,1.9,0.9,-0.1,0.044000000000000004,0.122,0.228,0.45899999999999996,0.11199999999999999
1509,Devin Brown,NOK,28.0,195.58,99.79024,58.0,11.6,4.3,2.6,-0.8,0.038,0.138,0.196,0.5379999999999999,0.14300000000000002
1510,Devin Brown,SAS,25.5,195.58,103.19218,62.5,5.7,2.4000000000000004,1.0,2.45,0.0505,0.15199999999999997,0.1945,0.521,0.111
1511,Devin Brown,UTA,27.0,195.58,99.79024,81.0,7.5,2.6,1.3,-4.0,0.049,0.096,0.193,0.493,0.10800000000000001
1512,Devin Ebanks,LAL,22.0,205.74,97.52228000000001,21.0,3.5,1.9666666666666668,0.3666666666666667,-7.2,0.084,0.11299999999999999,0.19066666666666668,0.461,0.056666666666666664
1513,Devin Gray,HOU,28.0,200.66,108.86208,21.0,2.3,1.2,0.2,-7.1,0.096,0.132,0.18,0.49200000000000005,0.069
1514,Devin Gray,SAS,25.0,200.66,108.86208,6.0,3.0,2.3,0.3,-42.1,0.113,0.25,0.263,0.319,0.071
1515,Devin Green,LAL,23.0,200.66,96.16150400000001,27.0,0.9,0.9,0.3,-16.1,0.085,0.11699999999999999,0.14400000000000002,0.336,0.09699999999999999
1516,Devin Harris,ATL,30.0,190.5,87.089664,58.0,9.9,2.0,3.4,7.3,0.005,0.086,0.19699999999999998,0.565,0.215
1517,Devin Harris,DAL,29.375,190.5,84.708306,65.625,7.8875,1.9625000000000001,2.8000000000000007,3.8375,0.017,0.094,0.19062500000000002,0.544875,0.216625
1518,Devin Harris,DEN,35.0,190.5,83.91452,71.0,8.4,1.8,2.1,4.1,0.009000000000000001,0.085,0.19399999999999998,0.563,0.165
1519,Devin Harris,NJN,26.0,190.5,84.67050666666667,65.66666666666667,17.666666666666668,3.0666666666666664,6.433333333333333,-2.6666666666666665,0.014333333333333332,0.09200000000000001,0.25133333333333335,0.5493333333333333,0.3173333333333334
1520,Devin Harris,UTA,28.5,190.5,86.636072,67.0,13.25,2.1,6.05,-1.3,0.0085,0.074,0.22199999999999998,0.5545,0.322
1521,Devin Robinson,WAS,23.5,203.2,90.7184,4.0,4.35,3.95,0.45,13.450000000000001,0.0765,0.1965,0.1295,0.4745,0.0475
1522,Devon Hall,OKC,24.0,187.96,97.52228000000001,5.0,1.0,0.2,0.6,46.5,0.0,0.043,0.16699999999999998,0.37,0.17600000000000002
1523,Devonte' Graham,CHA,24.5,186.69,86.18248,53.5,11.25,2.4,5.05,-5.9,0.016,0.078,0.20350000000000001,0.4965,0.3055
1524,Devyn Marble,ORL,22.5,198.12,90.7184,22.0,2.2,1.65,0.75,-3.0,0.0235,0.138,0.1395,0.365,0.087
1525,Dewan Hernandez,TOR,23.0,208.28,106.59411999999999,4.0,1.0,1.8,0.0,-0.3,0.2,0.33299999999999996,0.233,0.34,0.0
1526,Dewayne Dedmon,ATL,29.0,213.36,111.13004,56.0,8.799999999999999,6.933333333333334,1.1333333333333333,-3.5666666666666664,0.06633333333333334,0.23933333333333331,0.17033333333333334,0.5579999999999999,0.06933333333333333
1527,Dewayne Dedmon,ORL,25.0,213.36,112.64201333333334,49.333333333333336,3.733333333333334,4.333333333333333,0.20000000000000004,-4.466666666666666,0.125,0.25766666666666665,0.13733333333333334,0.5579999999999999,0.022000000000000002
1528,Dewayne Dedmon,SAS,27.0,213.36,111.13004,76.0,5.1,6.5,0.6,8.4,0.114,0.302,0.122,0.645,0.049
1529,Dexter Boney,PHX,27.0,193.04,83.91452,8.0,2.4,0.8,0.0,-19.6,0.057999999999999996,0.071,0.231,0.42200000000000004,0.0
1530,Dexter Pittman,ATL,26.0,210.82,129.27372,2.0,0.0,1.5,0.0,2.8,0.6,0.0,0.273,0.0,0.0
1531,Dexter Pittman,MEM,25.0,210.82,129.27372,11.0,0.7,1.1,0.0,-36.9,0.226,0.185,0.212,0.325,0.0
1532,Dexter Pittman,MIA,23.5,210.82,134.490028,18.5,2.0,1.75,0.15,21.6,0.12350000000000001,0.1785,0.197,0.4155,0.0245
1533,Deyonta Davis,ATL,22.0,210.82,107.501304,9.0,4.0,4.0,0.6,-9.8,0.063,0.193,0.099,0.682,0.063
1534,Deyonta Davis,MEM,20.5,209.55,108.181692,49.0,3.7,2.85,0.35,-7.75,0.083,0.1835,0.1315,0.5745,0.0415
1535,Diamond Stone,LAC,20.0,210.82,115.66596000000001,7.0,1.4,0.9,0.0,-58.7,0.037000000000000005,0.2,0.324,0.33899999999999997,0.0
1536,Diante Garrett,PHX,24.0,193.04,86.18248,19.0,2.1,0.8,1.6,-18.0,0.033,0.07400000000000001,0.2,0.375,0.35200000000000004
1537,Diante Garrett,UTA,25.0,193.04,86.18248,71.0,3.5,1.4,1.7,-6.1,0.012,0.095,0.152,0.45899999999999996,0.183
1538,Dickey Simpkins,ATL,30.0,205.74,112.490816,1.0,0.0,0.0,1.0,-16.7,0.0,0.0,0.0,0.0,0.5
1539,Dickey Simpkins,CHI,26.5,205.74,116.91333800000001,51.75,4.625,4.0,1.025,-4.55,0.08675000000000001,0.16675,0.1525,0.48225000000000007,0.10349999999999998
1540,Dijon Thompson,ATL,24.0,203.2,90.7184,6.0,2.8,1.3,0.3,-3.2,0.081,0.161,0.19,0.48200000000000004,0.071
1541,Dijon Thompson,PHX,23.0,200.66,88.45044,10.0,2.8,1.1,0.1,-8.7,0.09300000000000001,0.156,0.272,0.541,0.042
1542,Dikembe Mutombo,ATL,32.5,218.44,117.14013400000002,73.5,12.25,12.325000000000001,1.2,4.9,0.11725,0.27075,0.161,0.5932499999999999,0.055999999999999994
1543,Dikembe Mutombo,HOU,41.0,218.44,118.841104,53.4,2.9,5.08,0.1,3.7400000000000007,0.13840000000000002,0.25000000000000006,0.1,0.573,0.0098
1544,Dikembe Mutombo,NJN,37.0,218.44,120.20188,24.0,5.8,6.4,0.8,9.7,0.121,0.205,0.163,0.445,0.055
1545,Dikembe Mutombo,NYK,38.0,218.44,120.20188,65.0,5.6,6.7,0.4,-1.4,0.114,0.21600000000000003,0.124,0.523,0.026000000000000002
1546,Dikembe Mutombo,PHI,35.5,218.44,120.20188,77.5,10.75,12.15,1.0,2.55,0.11900000000000001,0.262,0.1495,0.5605,0.048
1547,Dillon Brooks,MEM,23.0,198.96666666666667,100.54622666666667,54.666666666666664,11.366666666666667,2.6999999999999997,1.5,-2.2666666666666666,0.027,0.08133333333333333,0.212,0.5123333333333333,0.09066666666666666
1548,Dino Radja,BOS,30.0,210.82,102.0582,25.0,14.0,8.4,1.9,-3.3,0.057999999999999996,0.217,0.22699999999999998,0.47100000000000003,0.092
1549,Dion Glover,ATL,22.5,195.58,103.418976,54.5,7.75,2.5999999999999996,1.375,-6.65,0.04,0.10425000000000001,0.21300000000000002,0.48675,0.12125000000000001
1550,Dion Glover,SAS,26.0,195.58,102.0582,7.0,3.6,1.6,0.6,-2.1,0.039,0.157,0.183,0.473,0.111
1551,Dion Glover,TOR,25.0,195.58,102.0582,69.0,9.0,3.9,1.9,-4.9,0.04,0.14,0.212,0.47100000000000003,0.138
1552,Dion Waiters,CLE,21.5,193.04,99.79024000000001,65.5,15.3,2.5999999999999996,3.0,-4.4,0.0155,0.09,0.265,0.5,0.1805
1553,Dion Waiters,LAL,28.0,190.5,95.25431999999999,3.0,9.3,3.7,1.0,13.5,0.0,0.20800000000000002,0.29600000000000004,0.53,0.125
1554,Dion Waiters,MIA,26.0,193.04,98.27826666666668,40.0,14.033333333333333,2.8333333333333335,3.633333333333333,-1.5,0.01,0.09300000000000001,0.24233333333333332,0.508,0.20266666666666663
1555,Dion Waiters,OKC,23.5,193.04,100.92421999999999,79.0,10.8,2.5,2.0,2.0,0.0195,0.078,0.1985,0.47600000000000003,0.1095
1556,Dionte Christmas,PHX,27.0,195.58,92.98635999999999,31.0,2.3,1.2,0.3,-4.9,0.066,0.15,0.17,0.489,0.067
1557,Dirk Nowitzki,DAL,31.0,213.23904761904768,110.61164914285713,72.47619047619048,20.109523809523814,7.347619047619046,2.3380952380952382,4.947619047619048,0.03152380952380953,0.2139047619047619,0.2602380952380952,0.568,0.11804761904761907
1558,Domantas Sabonis,IND,22.666666666666668,209.97333333333336,110.67644800000001,69.33333333333333,14.666666666666666,9.799999999999999,3.266666666666667,3.233333333333333,0.09366666666666668,0.25366666666666665,0.22333333333333336,0.594,0.17366666666666666
1559,Domantas Sabonis,OKC,21.0,210.82,108.86208,81.0,5.9,3.6,1.0,0.2,0.032,0.16399999999999998,0.158,0.469,0.073
1560,Dominic McGuire,CHA,25.0,205.74,99.79024,52.0,3.3,3.8,0.8,-5.7,0.09699999999999999,0.213,0.136,0.43700000000000006,0.092
1561,Dominic McGuire,GSW,26.0,205.74,106.59411999999999,64.0,3.5,3.8,1.7,-4.0,0.079,0.16899999999999998,0.122,0.486,0.146
1562,Dominic McGuire,IND,27.0,205.74,106.59411999999999,26.0,2.0,3.0,0.8,-10.5,0.059000000000000004,0.187,0.09,0.42200000000000004,0.08
1563,Dominic McGuire,SAC,24.0,205.74,99.79024,51.0,0.7,1.5,0.2,-16.1,0.078,0.2,0.107,0.345,0.059000000000000004
1564,Dominic McGuire,WAS,22.5,205.74,99.79024,74.5,2.9,3.7,1.55,-11.4,0.0745,0.1645,0.10450000000000001,0.44,0.11649999999999999
1565,Dominique Jones,DAL,23.0,195.58,97.52228000000001,26.666666666666668,3.0,1.4333333333333336,1.7666666666666668,-7.966666666666666,0.04866666666666667,0.13033333333333333,0.21766666666666667,0.44366666666666665,0.314
1566,Dominique Wilkins,ORL,39.0,203.2,104.32616,27.0,5.0,2.6,0.6,-1.6,0.133,0.182,0.301,0.445,0.131
1567,Dominique Wilkins,SAS,37.0,203.2,104.32616,63.0,18.2,6.4,1.9,-10.3,0.10099999999999999,0.154,0.297,0.517,0.11800000000000001
1568,Don MacLean,MIA,31.0,208.28,106.59411999999999,8.0,3.9,2.3,0.5,-3.4,0.096,0.157,0.203,0.613,0.095
1569,Don MacLean,NJN,28.0,208.28,106.59411999999999,9.0,0.3,0.6,0.0,-18.0,0.067,0.067,0.115,0.15,0.0
1570,Don MacLean,PHI,27.0,208.28,106.59411999999999,37.0,10.9,3.8,1.0,-5.9,0.06,0.152,0.264,0.493,0.091
1571,Don MacLean,PHX,30.0,208.28,106.59411999999999,16.0,2.6,1.4,0.5,-8.5,0.043,0.138,0.179,0.40700000000000003,0.1
1572,Don MacLean,SEA,29.0,208.28,106.59411999999999,17.0,10.9,3.8,0.9,-8.6,0.057999999999999996,0.14400000000000002,0.271,0.47600000000000003,0.078
1573,Don Reid,DET,25.25,203.2,113.398,40.75,3.0999999999999996,2.075,0.35,-8.425,0.06725,0.10400000000000001,0.13975,0.4515,0.0375
1574,Don Reid,ORL,27.5,203.2,113.398,66.0,3.3,3.2,0.35,-1.8499999999999999,0.11,0.1985,0.148,0.5495,0.052500000000000005
1575,Don Reid,WAS,26.0,203.2,113.398,38.0,3.8,2.7,0.3,0.1,0.068,0.17300000000000001,0.135,0.5670000000000001,0.034
1576,Donald Royal,CHH,31.5,203.2,98.88305600000001,46.5,3.0,1.9,0.45,1.5500000000000003,0.069,0.10899999999999999,0.131,0.5125,0.0635
1577,Donald Sloan,BKN,28.0,190.5,92.98635999999999,61.0,7.0,2.8,4.4,-5.1,0.015,0.131,0.165,0.536,0.293
1578,Donald Sloan,CLE,24.0,190.5,92.98635999999999,33.0,5.5,2.0,3.2,-18.9,0.027999999999999997,0.087,0.179,0.433,0.29
1579,Donald Sloan,IND,26.5,190.5,92.98635999999999,50.5,4.85,1.8,2.3,-8.15,0.012,0.119,0.1815,0.47000000000000003,0.257
1580,Donald Sloan,NOH,25.0,190.5,92.98635999999999,23.0,3.5,1.2,1.7,-16.2,0.012,0.106,0.177,0.455,0.284
1581,Donald Whiteside,ATL,29.0,177.8,72.57472,3.0,0.7,0.3,0.3,-52.7,0.0,0.083,0.12300000000000001,0.34700000000000003,0.111
1582,Donald Whiteside,TOR,28.0,177.8,72.57472,27.0,2.2,0.4,1.3,-12.4,0.009000000000000001,0.046,0.134,0.479,0.23399999999999999
1583,Donatas Motiejunas,HOU,23.5,213.36,104.439558,53.5,7.35,3.6250000000000004,1.025,3.5749999999999997,0.07525,0.15125,0.20225,0.523,0.0935
1584,Donatas Motiejunas,NOP,26.0,213.36,100.697424,34.0,4.4,3.0,0.9,-11.1,0.057,0.18,0.174,0.47,0.096
1585,Donatas Motiejunas,SAS,28.0,213.36,99.79024,3.0,2.0,1.0,0.3,-61.8,0.154,0.077,0.32299999999999995,0.436,0.2
1586,Donell Taylor,WAS,23.5,195.58,85.275296,49.0,2.7,1.05,0.95,-4.4,0.039,0.113,0.202,0.43700000000000006,0.203
1587,Donnell Harvey,DAL,20.0,203.2,99.79024,18.0,1.2,1.1,0.1,-5.7,0.094,0.20600000000000002,0.187,0.523,0.059000000000000004
1588,Donnell Harvey,DEN,21.5,203.2,99.79024,62.0,6.800000000000001,5.05,1.05,-6.3,0.099,0.20900000000000002,0.1825,0.506,0.099
1589,Donnell Harvey,NJN,24.0,203.2,99.79024,3.0,2.7,2.3,0.3,21.4,0.2,0.455,0.149,1.064,0.125
1590,Donnell Harvey,PHX,23.0,203.2,99.79024,60.0,4.0,2.7,0.4,-6.2,0.071,0.16699999999999998,0.162,0.503,0.045
1591,Donnie Boyce,ATL,23.0,195.58,88.904032,22.0,2.5,0.7,0.6,-10.3,0.051,0.059000000000000004,0.244,0.37799999999999995,0.146
1592,Donny Marshall,CLE,25.5,200.66,104.32616,31.0,2.45,0.75,0.2,-3.55,0.0225,0.07350000000000001,0.1965,0.4395,0.0425
1593,Donny Marshall,NJN,29.5,200.66,104.32616,11.5,0.75,1.05,0.15,-34.7,0.034,0.27249999999999996,0.22649999999999998,0.203,0.039
1594,Donovan Mitchell,UTA,22.0,188.80666666666664,97.52228000000001,72.66666666666667,22.899999999999995,4.066666666666666,4.033333333333334,5.633333333333333,0.021,0.09633333333333334,0.2993333333333334,0.5466666666666667,0.20299999999999999
1595,Donta Hall,DET,22.0,205.74,103.872568,3.0,1.7,3.7,0.7,-23.8,0.106,0.2,0.08199999999999999,0.434,0.077
1596,Donta Smith,ATL,21.5,200.66,97.52228000000001,30.5,2.5,1.0,0.7,-1.2499999999999998,0.0385,0.1015,0.14300000000000002,0.5309999999999999,0.1215
1597,Dontae' Jones,BOS,23.0,203.2,99.79024,15.0,2.9,0.6,0.3,-7.1,0.03,0.08,0.289,0.386,0.08900000000000001
1598,Donte DiVincenzo,MIL,22.5,193.04,92.079176,42.5,7.1000000000000005,3.6500000000000004,1.7,13.3,0.0385,0.1205,0.155,0.5365,0.11649999999999999
1599,Donte Grantham,OKC,24.0,203.2,97.52228000000001,3.0,0.0,0.0,0.0,-53.3,0.0,0.0,0.33299999999999996,0.0,0.0
1600,Donte Greene,SAC,22.5,210.82,102.511792,63.25,5.875,2.325,0.6749999999999999,-6.4,0.034,0.122,0.18324999999999997,0.47875,0.06725
1601,Dontell Jefferson,CHA,25.0,195.58,88.45044,6.0,4.8,2.0,1.5,-5.1,0.013999999999999999,0.147,0.18600000000000003,0.5589999999999999,0.231
1602,Dontonio Wingfield,POR,23.5,203.2,116.119552,25.0,2.4,2.1,0.5,-17.0,0.1375,0.183,0.21899999999999997,0.315,0.07
1603,Donyell Marshall,CHI,30.0,205.74,104.32616,78.0,13.4,9.0,1.8,-5.6,0.10800000000000001,0.21,0.213,0.513,0.099
1604,Donyell Marshall,CLE,33.5,205.74,104.32616,81.0,8.15,5.05,0.6499999999999999,2.7,0.066,0.21350000000000002,0.186,0.5265,0.053
1605,Donyell Marshall,GSW,25.5,205.74,104.32616,61.5,11.975000000000001,7.55,1.775,-7.425000000000001,0.09125,0.20225,0.22025,0.4785,0.10700000000000001
1606,Donyell Marshall,PHI,36.0,205.74,111.13004,25.0,3.8,1.6,0.6,11.2,0.038,0.214,0.196,0.621,0.12
1607,Donyell Marshall,SEA,35.0,205.74,111.13004,26.0,3.8,2.9,0.4,-14.6,0.077,0.187,0.163,0.455,0.044000000000000004
1608,Donyell Marshall,TOR,31.5,205.74,104.32616,73.5,13.1,8.25,1.35,-0.29999999999999993,0.07200000000000001,0.22699999999999998,0.1915,0.5694999999999999,0.079
1609,Donyell Marshall,UTA,28.5,205.74,104.32616,69.5,14.2,7.3,1.65,0.44999999999999973,0.101,0.197,0.2205,0.5665,0.10500000000000001
1610,Dorell Wright,GSW,25.5,205.74,92.98635999999999,71.5,13.35,4.949999999999999,2.25,-3.5,0.035500000000000004,0.1375,0.181,0.546,0.0995
